Household_UUID,region_zone_woreda,Crop Name,Quantity (kg),Lon,Lat,Area (Normalized),Year
03011001806117,amhara_1_10,Lineseed,30.0,37.6750209615,12.3384962559,,2011
03011001806117,amhara_1_10,Horse Beans,8.0,37.6750209615,12.3384962559,,2011
03011001806117,amhara_1_10,Field Peas,8.0,37.6750209615,12.3384962559,,2011
03011001806117,amhara_1_10,Barley,300.0,37.6750209615,12.3384962559,,2011
03011001806117,amhara_1_10,Wheat,300.0,37.6750209615,12.3384962559,,2011
03011001806117,amhara_1_10,Wheat,60.0,37.6750209615,12.3384962559,,2011
03011001806157,amhara_1_10,Wheat,300.0,37.6750209615,12.3384962559,,2011
03011001806157,amhara_1_10,Barley,260.0,37.6750209615,12.3384962559,,2011
03011001806157,amhara_1_10,Wheat,260.0,37.6750209615,12.3384962559,,2011
03011001806157,amhara_1_10,Lineseed,10.0,37.6750209615,12.3384962559,,2011
03011001806157,amhara_1_10,Onion,6.0,37.6750209615,12.3384962559,67700.46557617188,2011
03011001806157,amhara_1_10,Horse Beans,15.0,37.6750209615,12.3384962559,,2011
03011001806157,amhara_1_10,Field Peas,20.0,37.6750209615,12.3384962559,,2011
03011001806157,amhara_1_10,Wheat,18.0,37.6750209615,12.3384962559,307927.9240722656,2011
03011001806157,amhara_1_10,Horse Beans,40.0,37.6750209615,12.3384962559,209653.0546875,2011
03011001806157,amhara_1_10,Field Peas,50.0,37.6750209615,12.3384962559,209653.0546875,2011
03011001806157,amhara_1_10,Wheat,360.0,37.6750209615,12.3384962559,,2011
03011001806157,amhara_1_10,Onion,8.0,37.6750209615,12.3384962559,268617.9763183594,2011
03011001806177,amhara_1_10,Fenugreek,50.0,37.6750209615,12.3384962559,,2011
03011001806177,amhara_1_10,Gesho,14.0,37.6750209615,12.3384962559,189998.08081054688,2011
03011001806177,amhara_1_10,Fenugreek,30.0,37.6750209615,12.3384962559,,2011
03011001806177,amhara_1_10,Barley,150.0,37.6750209615,12.3384962559,,2011
03011001806177,amhara_1_10,Wheat,130.0,37.6750209615,12.3384962559,,2011
03011001806177,amhara_1_10,Teff,250.0,37.6750209615,12.3384962559,,2011
03011001806177,amhara_1_10,Wheat,340.0,37.6750209615,12.3384962559,,2011
03011001806177,amhara_1_10,Lineseed,20.0,37.6750209615,12.3384962559,148504.2470703125,2011
03011001806177,amhara_1_10,Onion,20.0,37.6750209615,12.3384962559,61148.8076171875,2011
03011100102062,amhara_1_11,Green Pepper,3.0,37.3118585142,12.556392241,34942.17578125,2011
03011100102062,amhara_1_11,Other Spices,5.0,37.3118585142,12.556392241,34942.17578125,2011
03011200203003,amhara_1_12,Maize,600.0,36.93031443,12.8017155321,,2011
03011200203003,amhara_1_12,Red Pepper,50.0,36.93031443,12.8017155321,,2011
03011200203003,amhara_1_12,Millet,1000.0,36.93031443,12.8017155321,,2011
03011200203003,amhara_1_12,Sorghum,2700.0,36.93031443,12.8017155321,,2011
03011200203003,amhara_1_12,Sesame,150.0,36.93031443,12.8017155321,,2011
03011200203003,amhara_1_12,Sorghum,3000.0,36.93031443,12.8017155321,,2011
03011200203015,amhara_1_12,Maize,100.0,36.93031443,12.8017155321,,2011
03011200203015,amhara_1_12,Sorghum,100.0,36.93031443,12.8017155321,,2011
03011200203015,amhara_1_12,Millet,600.0,36.93031443,12.8017155321,,2011
03011200203015,amhara_1_12,Red Pepper,15.0,36.93031443,12.8017155321,364975.79345703125,2011
03011200203015,amhara_1_12,Sesame,500.0,36.93031443,12.8017155321,,2011
03011200203027,amhara_1_12,Maize,500.0,36.93031443,12.8017155321,,2011
03011200203027,amhara_1_12,Pumpkins,100.0,36.93031443,12.8017155321,,2011
03011200203027,amhara_1_12,Sorghum,2000.0,36.93031443,12.8017155321,,2011
03011200203027,amhara_1_12,Lentils,15.0,36.93031443,12.8017155321,401473.3728027344,2011
03011200203027,amhara_1_12,Millet,100.0,36.93031443,12.8017155321,,2011
03011200203027,amhara_1_12,Sesame,100.0,36.93031443,12.8017155321,,2011
03011200203027,amhara_1_12,Teff,150.0,36.93031443,12.8017155321,,2011
03011200203027,amhara_1_12,Red Pepper,20.0,36.93031443,12.8017155321,401473.3728027344,2011
03011200203039,amhara_1_12,Red Pepper,8.0,36.93031443,12.8017155321,28075.06103515625,2011
03011200203039,amhara_1_12,Maize,30.0,36.93031443,12.8017155321,,2011
03011200203039,amhara_1_12,Red Pepper,200.0,36.93031443,12.8017155321,143182.81127929688,2011
03011200203039,amhara_1_12,Sorghum,200.0,36.93031443,12.8017155321,440778.4582519531,2011
03011200203039,amhara_1_12,Red Pepper,30.0,36.93031443,12.8017155321,440778.4582519531,2011
03011200203051,amhara_1_12,Maize,400.0,36.93031443,12.8017155321,,2011
03011200203051,amhara_1_12,Pumpkins,100.0,36.93031443,12.8017155321,,2011
03011200203051,amhara_1_12,Nueg,20.0,36.93031443,12.8017155321,,2011
03011200203051,amhara_1_12,Red Pepper,30.0,36.93031443,12.8017155321,359360.78125,2011
03011200203051,amhara_1_12,Teff,300.0,36.93031443,12.8017155321,,2011
03011200203051,amhara_1_12,Sorghum,200.0,36.93031443,12.8017155321,,2011
03011200203051,amhara_1_12,Millet,100.0,36.93031443,12.8017155321,,2011
03011200203051,amhara_1_12,Sesame,100.0,36.93031443,12.8017155321,,2011
03011200203051,amhara_1_12,Red Pepper,100.0,36.93031443,12.8017155321,359360.78125,2011
03011200203063,amhara_1_12,Maize,200.0,36.93031443,12.8017155321,,2011
03011200203063,amhara_1_12,Millet,1000.0,36.93031443,12.8017155321,,2011
03011200203063,amhara_1_12,Rice,100.0,36.93031443,12.8017155321,,2011
03011200203063,amhara_1_12,Sorghum,900.0,36.93031443,12.8017155321,,2011
03011200203063,amhara_1_12,Sorghum,1500.0,36.93031443,12.8017155321,,2011
03011200203063,amhara_1_12,Red Pepper,45.0,36.93031443,12.8017155321,,2011
03011200203063,amhara_1_12,Sesame,100.0,36.93031443,12.8017155321,,2011
03011200203075,amhara_1_12,Maize,200.0,36.93031443,12.8017155321,,2011
03011200203075,amhara_1_12,Pumpkins,100.0,36.93031443,12.8017155321,,2011
03011200203075,amhara_1_12,Teff,150.0,36.93031443,12.8017155321,,2011
03011200203075,amhara_1_12,Sorghum,1500.0,36.93031443,12.8017155321,,2011
03011200203087,amhara_1_12,Maize,300.0,36.93031443,12.8017155321,,2011
03011200203087,amhara_1_12,Pumpkins,50.0,36.93031443,12.8017155321,,2011
03011200203087,amhara_1_12,Red Pepper,20.0,36.93031443,12.8017155321,,2011
03011200203087,amhara_1_12,Millet,500.0,36.93031443,12.8017155321,,2011
03011200203087,amhara_1_12,Sorghum,1500.0,36.93031443,12.8017155321,,2011
03011200203087,amhara_1_12,Sesame,200.0,36.93031443,12.8017155321,,2011
03011200203099,amhara_1_12,Maize,200.0,36.93031443,12.8017155321,,2011
03011200203099,amhara_1_12,Red Pepper,10.0,36.93031443,12.8017155321,182487.89672851562,2011
03011200203099,amhara_1_12,Sesame,100.0,36.93031443,12.8017155321,,2011
03011200203099,amhara_1_12,Sorghum,200.0,36.93031443,12.8017155321,,2011
03011200203111,amhara_1_12,Maize,300.0,36.93031443,12.8017155321,,2011
03011200203111,amhara_1_12,Pumpkins,150.0,36.93031443,12.8017155321,,2011
03011200203111,amhara_1_12,Sorghum,3000.0,36.93031443,12.8017155321,,2011
03011200203111,amhara_1_12,Millet,900.0,36.93031443,12.8017155321,,2011
03011200203111,amhara_1_12,Sesame,950.0,36.93031443,12.8017155321,,2011
03011200203111,amhara_1_12,Red Pepper,40.0,36.93031443,12.8017155321,,2011
03011200203111,amhara_1_12,Teff,200.0,36.93031443,12.8017155321,,2011
03011400816041,amhara_1_14,Sorghum,1200.0,35.9335894324,12.3910703535,,2011
03011400816077,amhara_1_14,Lentils,30.0,35.9335894324,12.3910703535,,2011
03011400816096,amhara_1_14,Lentils,5.0,35.9335894324,12.3910703535,,2011
03011400816114,amhara_1_14,Lentils,8.0,35.9335894324,12.3910703535,75802.66479492188,2011
03011400816114,amhara_1_14,Sesame,200.0,35.9335894324,12.3910703535,,2011
03011400816132,amhara_1_14,Maize,28.0,35.9335894324,12.3910703535,2153357.1813964844,2011
03011400816152,amhara_1_14,Maize,100.0,35.9335894324,12.3910703535,,2011
03011400816152,amhara_1_14,Lentils,4.0,35.9335894324,12.3910703535,,2011
03011400816152,amhara_1_14,Sesame,300.0,35.9335894324,12.3910703535,,2011
03011400816152,amhara_1_14,Sorghum,2500.0,35.9335894324,12.3910703535,,2011
03011400816152,amhara_1_14,Red Pepper,32.0,35.9335894324,12.3910703535,,2011
03011400816170,amhara_1_14,Lentils,40.0,35.9335894324,12.3910703535,,2011
03011400816170,amhara_1_14,Teff,25.0,35.9335894324,12.3910703535,,2011
03011602804031,amhara_1_16,Maize,80.0,37.8380133833,12.3059878852,,2011
03011602804031,amhara_1_16,Chick Peas,210.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Maize,60.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Sorghum,120.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Horse Beans,15.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Onion,750.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Red Pepper,25.0,37.8380133833,12.3059878852,290456.8361816406,2011
03011602804105,amhara_1_16,Potatoes,100.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Chick Peas,90.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Horse Beans,8.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Sorghum,200.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Millet,145.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Sorghum,40.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Barley,125.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Horse Beans,150.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Sorghum,50.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Teff,180.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Sorghum,280.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Sorghum,56.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Teff,300.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Sorghum,380.0,37.8380133833,12.3059878852,,2011
03011602804105,amhara_1_16,Chick Peas,560.0,37.8380133833,12.3059878852,,2011
03011602804153,amhara_1_16,Sorghum,56.0,37.8380133833,12.3059878852,,2011
03011602804153,amhara_1_16,Chick Peas,450.0,37.8380133833,12.3059878852,,2011
03012000105169,amhara_1_20,Sorghum,450.0,37.032969423,12.9196896354,,2011
03012000105226,amhara_1_20,Maize,440.0,37.032969423,12.9196896354,,2011
03012000105226,amhara_1_20,Sorghum,660.0,37.032969423,12.9196896354,,2011
03012000105226,amhara_1_20,Millet,470.0,37.032969423,12.9196896354,,2011
03020100703001,amhara_2_1,Maize,100.0,38.4524416164,12.3562967332,,2011
03020100703001,amhara_2_1,Teff,200.0,38.4524416164,12.3562967332,,2011
03020100703001,amhara_2_1,Sorghum,400.0,38.4524416164,12.3562967332,,2011
03020100703019,amhara_2_1,Maize,620.0,38.4524416164,12.3562967332,,2011
03020100703019,amhara_2_1,Barley,800.0,38.4524416164,12.3562967332,,2011
03020100703019,amhara_2_1,Field Peas,450.0,38.4524416164,12.3562967332,,2011
03020100703019,amhara_2_1,Sorghum,2050.0,38.4524416164,12.3562967332,,2011
03020100703019,amhara_2_1,Teff,1300.0,38.4524416164,12.3562967332,,2011
03020100703037,amhara_2_1,Maize,100.0,38.4524416164,12.3562967332,,2011
03020100703037,amhara_2_1,Teff,320.0,38.4524416164,12.3562967332,6123628.078125,2011
03020100703037,amhara_2_1,Sorghum,3000.0,38.4524416164,12.3562967332,16498793.548828125,2011
03020100703037,amhara_2_1,Maize,20.0,38.4524416164,12.3562967332,620494.646484375,2011
03020100703055,amhara_2_1,Maize,50.0,38.4524416164,12.3562967332,,2011
03020100703055,amhara_2_1,Sorghum,400.0,38.4524416164,12.3562967332,,2011
03020100703055,amhara_2_1,Teff,580.0,38.4524416164,12.3562967332,,2011
03020100703073,amhara_2_1,Sorghum,800.0,38.4524416164,12.3562967332,,2011
03020100703073,amhara_2_1,Maize,250.0,38.4524416164,12.3562967332,,2011
03020100703092,amhara_2_1,Maize,50.0,38.4524416164,12.3562967332,,2011
03020100703092,amhara_2_1,Sorghum,150.0,38.4524416164,12.3562967332,,2011
03020100703092,amhara_2_1,Sorghum,120.0,38.4524416164,12.3562967332,,2011
03020100703092,amhara_2_1,Teff,200.0,38.4524416164,12.3562967332,,2011
03020100703092,amhara_2_1,Barley,350.0,38.4524416164,12.3562967332,,2011
03020100703111,amhara_2_1,Field Peas,100.0,38.4524416164,12.3562967332,3806054.056640625,2011
03020100703111,amhara_2_1,Barley,300.0,38.4524416164,12.3562967332,5770069.875,2011
03020100703111,amhara_2_1,Teff,100.0,38.4524416164,12.3562967332,,2011
03020100703111,amhara_2_1,Sorghum,1000.0,38.4524416164,12.3562967332,,2011
03020100703111,amhara_2_1,Lineseed,50.0,38.4524416164,12.3562967332,,2011
03020100703111,amhara_2_1,Teff,200.0,38.4524416164,12.3562967332,,2011
03020100703111,amhara_2_1,Sorghum,400.0,38.4524416164,12.3562967332,,2011
03020100703129,amhara_2_1,Maize,100.0,38.4524416164,12.3562967332,,2011
03020100703129,amhara_2_1,Teff,150.0,38.4524416164,12.3562967332,,2011
03020100703129,amhara_2_1,Sorghum,400.0,38.4524416164,12.3562967332,,2011
03020100703147,amhara_2_1,Maize,100.0,38.4524416164,12.3562967332,,2011
03020100703147,amhara_2_1,Field Peas,300.0,38.4524416164,12.3562967332,3777769.400390625,2011
03020100703147,amhara_2_1,Sorghum,1300.0,38.4524416164,12.3562967332,16827602.677734375,2011
03020100703147,amhara_2_1,Barley,250.0,38.4524416164,12.3562967332,,2011
03020100703147,amhara_2_1,Teff,310.0,38.4524416164,12.3562967332,,2011
03020100703165,amhara_2_1,Sorghum,1400.0,38.4524416164,12.3562967332,,2011
03020100703165,amhara_2_1,Barley,600.0,38.4524416164,12.3562967332,,2011
03020100703165,amhara_2_1,Teff,400.0,38.4524416164,12.3562967332,,2011
03020202508005,amhara_2_2,,4.0,37.8003237608,12.0498233904,,2011
03020202508017,amhara_2_2,,5.0,37.8003237608,12.0498233904,,2011
03020202508017,amhara_2_2,,60.0,37.8003237608,12.0498233904,,2011
03020202508017,amhara_2_2,,190.0,37.8003237608,12.0498233904,,2011
03020202508017,amhara_2_2,,200.0,37.8003237608,12.0498233904,,2011
03020202508035,amhara_2_2,,80.0,37.8003237608,12.0498233904,,2011
03020202508035,amhara_2_2,,30.0,37.8003237608,12.0498233904,,2011
03020202508035,amhara_2_2,,180.0,37.8003237608,12.0498233904,,2011
03020202508035,amhara_2_2,,120.0,37.8003237608,12.0498233904,,2011
03020202508035,amhara_2_2,,150.0,37.8003237608,12.0498233904,,2011
03020202508035,amhara_2_2,,240.0,37.8003237608,12.0498233904,,2011
03020202508035,amhara_2_2,,90.0,37.8003237608,12.0498233904,,2011
03020202508041,amhara_2_2,,320.0,37.8003237608,12.0498233904,,2011
03020202508059,amhara_2_2,,100.0,37.8003237608,12.0498233904,,2011
03020202508059,amhara_2_2,,90.0,37.8003237608,12.0498233904,,2011
03020202508059,amhara_2_2,,90.0,37.8003237608,12.0498233904,,2011
03020202508077,amhara_2_2,,80.0,37.8003237608,12.0498233904,,2011
03020202508077,amhara_2_2,,90.0,37.8003237608,12.0498233904,,2011
03020202508077,amhara_2_2,,10.0,37.8003237608,12.0498233904,,2011
03020202508077,amhara_2_2,,160.0,37.8003237608,12.0498233904,,2011
03020202508095,amhara_2_2,,50.0,37.8003237608,12.0498233904,,2011
03020202508095,amhara_2_2,,90.0,37.8003237608,12.0498233904,,2011
03020202508113,amhara_2_2,,30.0,37.8003237608,12.0498233904,,2011
03020202508113,amhara_2_2,,11.0,37.8003237608,12.0498233904,,2011
03020202508113,amhara_2_2,,120.0,37.8003237608,12.0498233904,,2011
03020202508131,amhara_2_2,,90.0,37.8003237608,12.0498233904,,2011
03020202508131,amhara_2_2,,90.0,37.8003237608,12.0498233904,,2011
03020202508131,amhara_2_2,,80.0,37.8003237608,12.0498233904,,2011
03020202508149,amhara_2_2,,240.0,37.8003237608,12.0498233904,,2011
03020202508149,amhara_2_2,,400.0,37.8003237608,12.0498233904,,2011
03020400906003,amhara_2_4,,150.0,38.1602257763,11.8176445144,,2011
03020400906003,amhara_2_4,,20.0,38.1602257763,11.8176445144,,2011
03020400906003,amhara_2_4,,80.0,38.1602257763,11.8176445144,,2011
03020400906013,amhara_2_4,,2.0,38.1602257763,11.8176445144,110073.88916015625,2011
03020400906013,amhara_2_4,,35.0,38.1602257763,11.8176445144,,2011
03020400906018,amhara_2_4,,20.0,38.1602257763,11.8176445144,,2011
03020400906018,amhara_2_4,,30.0,38.1602257763,11.8176445144,,2011
03020400906018,amhara_2_4,,10.0,38.1602257763,11.8176445144,,2011
03020400906018,amhara_2_4,,10.0,38.1602257763,11.8176445144,,2011
03020400906048,amhara_2_4,,5.0,38.1602257763,11.8176445144,,2011
03020400906048,amhara_2_4,,50.0,38.1602257763,11.8176445144,,2011
03020400906063,amhara_2_4,,5.0,38.1602257763,11.8176445144,,2011
03020400906063,amhara_2_4,,11.0,38.1602257763,11.8176445144,,2011
03020400906078,amhara_2_4,,155.0,38.1602257763,11.8176445144,,2011
03020400906093,amhara_2_4,,75.0,38.1602257763,11.8176445144,,2011
03020400906123,amhara_2_4,,25.0,38.1602257763,11.8176445144,,2011
03020400906138,amhara_2_4,,50.0,38.1602257763,11.8176445144,,2011
03020400906138,amhara_2_4,,25.0,38.1602257763,11.8176445144,,2011
03020501907066,amhara_2_5,Field Peas,17.0,38.4188571016,11.6454398842,,2011
03020501907066,amhara_2_5,Field Peas,15.0,38.4188571016,11.6454398842,,2011
03020501907066,amhara_2_5,Horse Beans,8.0,38.4188571016,11.6454398842,300524.47265625,2011
03020501907066,amhara_2_5,Barley,35.0,38.4188571016,11.6454398842,,2011
03020501907081,amhara_2_5,Lentils,5.0,38.4188571016,11.6454398842,,2011
03020501907081,amhara_2_5,Lineseed,2.0,38.4188571016,11.6454398842,,2011
03020501907096,amhara_2_5,Barley,50.0,38.4188571016,11.6454398842,,2011
03020501907096,amhara_2_5,Wheat,100.0,38.4188571016,11.6454398842,,2011
03020501907096,amhara_2_5,Field Peas,13.0,38.4188571016,11.6454398842,,2011
03020501907112,amhara_2_5,Horse Beans,20.0,38.4188571016,11.6454398842,,2011
03020501907128,amhara_2_5,Lineseed,1.0,38.4188571016,11.6454398842,,2011
03020501907143,amhara_2_5,Field Peas,15.0,38.4188571016,11.6454398842,,2011
03020501907143,amhara_2_5,Wheat,200.0,38.4188571016,11.6454398842,,2011
03020703703003,amhara_2_7,Chick Peas,100.0,38.311340877,11.2385732357,,2011
03020703703035,amhara_2_7,Horse Beans,50.0,38.311340877,11.2385732357,,2011
03020703703035,amhara_2_7,Wheat,18.0,38.311340877,11.2385732357,,2011
03020703703035,amhara_2_7,Haricot Beans,80.0,38.311340877,11.2385732357,,2011
03020703703035,amhara_2_7,Vetch,250.0,38.311340877,11.2385732357,,2011
03020703703035,amhara_2_7,Teff,400.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Maize,75.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Teff,385.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Maize,130.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Maize,20.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Haricot Beans,280.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Lineseed,5.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Chick Peas,500.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Nueg,50.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Vetch,40.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Horse Beans,100.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Wheat,180.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Teff,220.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Chick Peas,200.0,38.311340877,11.2385732357,,2011
03020703703051,amhara_2_7,Teff,200.0,38.311340877,11.2385732357,,2011
03020703703066,amhara_2_7,Maize,150.0,38.311340877,11.2385732357,,2011
03020703703066,amhara_2_7,Chick Peas,200.0,38.311340877,11.2385732357,,2011
03020703703066,amhara_2_7,,5.0,38.311340877,11.2385732357,,2011
03020703703066,amhara_2_7,Nueg,25.0,38.311340877,11.2385732357,,2011
03020703703066,amhara_2_7,Wheat,2000.0,38.311340877,11.2385732357,,2011
03020703703066,amhara_2_7,Vetch,110.0,38.311340877,11.2385732357,,2011
03020703703066,amhara_2_7,Lineseed,2.0,38.311340877,11.2385732357,,2011
03020703703096,amhara_2_7,Maize,80.0,38.311340877,11.2385732357,,2011
03020703703096,amhara_2_7,Nueg,25.0,38.311340877,11.2385732357,,2011
03020703703096,amhara_2_7,Barley,10.0,38.311340877,11.2385732357,,2011
03020703703111,amhara_2_7,Maize,10.0,38.311340877,11.2385732357,190921.4296875,2011
03020703703111,amhara_2_7,Maize,2.0,38.311340877,11.2385732357,56569.3125,2011
03020703703126,amhara_2_7,Teff,100.0,38.311340877,11.2385732357,,2011
03020703703141,amhara_2_7,Barley,130.0,38.311340877,11.2385732357,17677.91015625,2011
03020703703141,amhara_2_7,Maize,150.0,38.311340877,11.2385732357,,2011
03020703703141,amhara_2_7,Teff,350.0,38.311340877,11.2385732357,,2011
03020703703141,amhara_2_7,Wheat,75.0,38.311340877,11.2385732357,,2011
03020703703141,amhara_2_7,Chick Peas,100.0,38.311340877,11.2385732357,,2011
03020703703141,amhara_2_7,Sorghum,200.0,38.311340877,11.2385732357,,2011
03020703703141,amhara_2_7,Haricot Beans,150.0,38.311340877,11.2385732357,,2011
03020703703141,amhara_2_7,Teff,50.0,38.311340877,11.2385732357,,2011
03020703703141,amhara_2_7,Teff,10.0,38.311340877,11.2385732357,,2011
03020900708006,amhara_2_9,Maize,112.0,37.6074550557,11.6890721348,,2011
03020900708018,amhara_2_9,Millet,100.0,37.6074550557,11.6890721348,,2011
03020900708018,amhara_2_9,Nueg,5.0,37.6074550557,11.6890721348,199181.3232421875,2011
03020900708018,amhara_2_9,Maize,135.0,37.6074550557,11.6890721348,,2011
03020900708042,amhara_2_9,Teff,100.0,37.6074550557,11.6890721348,,2011
03020900708042,amhara_2_9,Millet,150.0,37.6074550557,11.6890721348,,2011
03020900708042,amhara_2_9,Maize,90.0,37.6074550557,11.6890721348,,2011
03020900708060,amhara_2_9,Barley,40.0,37.6074550557,11.6890721348,,2011
03020900708060,amhara_2_9,Gibto,100.0,37.6074550557,11.6890721348,,2011
03020900708060,amhara_2_9,Lineseed,4.0,37.6074550557,11.6890721348,,2011
03020900708079,amhara_2_9,Wheat,50.0,37.6074550557,11.6890721348,,2011
03020900708079,amhara_2_9,Millet,20.0,37.6074550557,11.6890721348,,2011
03020900708079,amhara_2_9,Rape Seed,10.0,37.6074550557,11.6890721348,,2011
03020900708115,amhara_2_9,Wheat,30.0,37.6074550557,11.6890721348,,2011
03020900708115,amhara_2_9,Rape Seed,40.0,37.6074550557,11.6890721348,,2011
03020900708133,amhara_2_9,Barley,40.0,37.6074550557,11.6890721348,,2011
03020900708133,amhara_2_9,Nueg,24.0,37.6074550557,11.6890721348,,2011
03020900708133,amhara_2_9,Teff,240.0,37.6074550557,11.6890721348,,2011
03020900708151,amhara_2_9,Maize,50.0,37.6074550557,11.6890721348,,2011
03020900708151,amhara_2_9,Gibto,10.0,37.6074550557,11.6890721348,,2011
03030100204001,amhara_3_1,Wheat,600.0,38.6525748751,12.2543903131,,2011
03030100204001,amhara_3_1,Horse Beans,350.0,38.6525748751,12.2543903131,,2011
03030100204010,amhara_3_1,Sorghum,450.0,38.6525748751,12.2543903131,,2011
03030100204010,amhara_3_1,Wheat,650.0,38.6525748751,12.2543903131,,2011
03030100204010,amhara_3_1,Barley,350.0,38.6525748751,12.2543903131,,2011
03030100204010,amhara_3_1,Horse Beans,500.0,38.6525748751,12.2543903131,,2011
03030100204010,amhara_3_1,Lineseed,80.0,38.6525748751,12.2543903131,,2011
03030100204021,amhara_3_1,Horse Beans,300.0,38.6525748751,12.2543903131,,2011
03030100204021,amhara_3_1,Teff,500.0,38.6525748751,12.2543903131,,2011
03030100204021,amhara_3_1,Barley,300.0,38.6525748751,12.2543903131,,2011
03030100204040,amhara_3_1,Wheat,500.0,38.6525748751,12.2543903131,,2011
03030100204040,amhara_3_1,Sorghum,450.0,38.6525748751,12.2543903131,,2011
03030100204058,amhara_3_1,Teff,600.0,38.6525748751,12.2543903131,,2011
03030100204058,amhara_3_1,Horse Beans,250.0,38.6525748751,12.2543903131,,2011
03030200108038,amhara_3_2,Maize,0.0,39.6076476069,12.0062359062,,2011
03030200108077,amhara_3_2,Maize,0.0,39.6076476069,12.0062359062,63782.001953125,2011
03030200108090,amhara_3_2,Maize,0.0,39.6076476069,12.0062359062,30296.450927734375,2011
03030202104047,amhara_3_2,Sorghum,350.0,39.7800216474,11.991803995,,2011
03030202104063,amhara_3_2,Maize,0.0,39.7800216474,11.991803995,309342.70947265625,2011
03030202104063,amhara_3_2,Teff,50.0,39.7800216474,11.991803995,,2011
03030202104063,amhara_3_2,Sorghum,240.0,39.7800216474,11.991803995,,2011
03030202104063,amhara_3_2,Sesame,10.0,39.7800216474,11.991803995,,2011
03030202104063,amhara_3_2,Teff,70.0,39.7800216474,11.991803995,,2011
03030202104078,amhara_3_2,Maize,0.0,39.7800216474,11.991803995,430528.51318359375,2011
03030202104093,amhara_3_2,Sorghum,250.0,39.7800216474,11.991803995,2438067.024658203,2011
03030202104108,amhara_3_2,Barley,25.0,39.7800216474,11.991803995,189751.45581054688,2011
03030202104108,amhara_3_2,Teff,0.0,39.7800216474,11.991803995,,2011
03030202104127,amhara_3_2,Field Peas,55.0,39.7800216474,11.991803995,,2011
03030202104127,amhara_3_2,Barley,15.0,39.7800216474,11.991803995,,2011
03030302404006,amhara_3_3,,23.0,39.3570736517,11.991048262,,2011
03030302404006,amhara_3_3,,3.0,39.3570736517,11.991048262,,2011
03030302404006,amhara_3_3,,135.0,39.3570736517,11.991048262,,2011
03030302404006,amhara_3_3,,49.0,39.3570736517,11.991048262,,2011
03030302404006,amhara_3_3,,30.0,39.3570736517,11.991048262,,2011
03030302404006,amhara_3_3,,65.0,39.3570736517,11.991048262,,2011
03030302404006,amhara_3_3,,293.0,39.3570736517,11.991048262,,2011
03030302404006,amhara_3_3,,0.0,39.3570736517,11.991048262,,2011
03030302404037,amhara_3_3,,94.0,39.3570736517,11.991048262,,2011
03030302404037,amhara_3_3,,49.0,39.3570736517,11.991048262,,2011
03030302404037,amhara_3_3,,16.0,39.3570736517,11.991048262,,2011
03030302404037,amhara_3_3,,4.0,39.3570736517,11.991048262,,2011
03030302404037,amhara_3_3,,11.0,39.3570736517,11.991048262,,2011
03030302404037,amhara_3_3,,79.0,39.3570736517,11.991048262,,2011
03030302404054,amhara_3_3,,141.0,39.3570736517,11.991048262,,2011
03030302404054,amhara_3_3,,126.0,39.3570736517,11.991048262,,2011
03030302404069,amhara_3_3,,55.0,39.3570736517,11.991048262,,2011
03030302404069,amhara_3_3,,46.0,39.3570736517,11.991048262,,2011
